anime_id,titulo,titulo_ingles,titulo_japones,tipo,fonte,episodios,status,em_exibicao,data_inicio_exibicao,data_fim_exibicao,duracao_min,classificacao_etaria,ano,temporada
113050,Danganronpa 3: Monokuma Gekijou,,ダンガンロンパ3 モノクマ劇場,SPECIAL,VIDEO_GAME,3.0,FINISHED,False,2016-10-27,2016-12-21,3.0,,2016.0,fall
62,D.C.: Da Capo,D.C.~Da Capo~,D.C.～ダ・カーポ～,TV,VISUAL_NOVEL,26.0,FINISHED,False,2003-07-05,2003-12-27,24.0,,2003.0,summer
9938,Ikoku Meiro no Croisée,Croisée in a Foreign Labyrinth ~ The Animation,異国迷路のクロワーゼ,TV,MANGA,12.0,FINISHED,False,2011-07-04,2011-09-19,23.0,,2011.0,summer
13709,AFRO SAMURAI Movie,Afro Samurai the Movie,AFRO SAMURAI 劇場版,MOVIE,OTHER,1.0,FINISHED,False,2007-10-27,2007-10-27,116.0,,2007.0,fall
3287,Tenkuu Danzai Skelter Heaven,,天空断罪スケルターヘブン,OVA,VISUAL_NOVEL,1.0,FINISHED,False,2004-12-08,2004-12-08,19.0,,2004.0,winter
182544,Mahou Shoujo ni Akogarete 2nd Season,,魔法少女にあこがれて 第2期,TV,MANGA,,NOT_YET_RELEASED,False,,,,,,
16518,Arata Kangatari,Arata: The Legend,アラタ カンガタリ ~革神語~,TV,MANGA,12.0,FINISHED,False,2013-04-09,2013-07-02,24.0,,2013.0,spring
111789,Promare: SIDE Lio,Promare: Lio,プロメア SIDE リオ,SPECIAL,ORIGINAL,1.0,FINISHED,False,2019-05-23,2019-05-23,10.0,,2019.0,spring
1642,Sugar Sugar Rune,,シュガシュガルーン,TV,MANGA,51.0,FINISHED,False,2005-07-02,2006-06-24,24.0,,2005.0,summer
1441,Ginga Tetsudou no Yoru,Night on the Galactic Railroad,銀河鉄道の夜,MOVIE,OTHER,1.0,FINISHED,False,1985-07-13,1985-07-13,108.0,,1985.0,summer
21879,Inazuma Eleven: Ares no Tenbin,Inazuma Eleven Ares,イナズマイレブン アレスの天秤,TV,VIDEO_GAME,26.0,FINISHED,False,2018-04-06,2018-09-28,23.0,,2018.0,spring
136302,"Goodbye, Don Glees!","Goodbye, Don Glees!",グッバイ、ドン・グリーズ！,MOVIE,ORIGINAL,1.0,FINISHED,False,2022-02-18,2022-02-18,94.0,,2022.0,winter
5162,Minami-ke: Okaeri,,みなみけ おかえり,TV,MANGA,13.0,FINISHED,False,2009-01-05,2009-03-30,24.0,,2009.0,winter
21798,K SEVEN STORIES: R:B ~BLAZE~,"K: SEVEN STORIES ""R:B - BLAZE -""",K SEVEN STORIES「R:B ～BLAZE～」,MOVIE,ORIGINAL,1.0,FINISHED,False,2018-07-07,2018-07-07,61.0,,2018.0,summer
170916,Mahoutsukai no Yakusoku,Promise of Wizard,魔法使いの約束,TV,VIDEO_GAME,12.0,FINISHED,False,2025-01-06,2025-03-24,24.0,,2025.0,winter
102090,"Yuru Yuri,","Yuru Yuri,",ゆるゆり、,OVA,MANGA,1.0,FINISHED,False,2019-09-18,2019-09-18,32.0,,2019.0,fall
110261,Promare: SIDE Galo,Promare: Galo,プロメア SIDE ガロ,SPECIAL,ORIGINAL,1.0,FINISHED,False,2019-05-23,2019-05-23,10.0,,2019.0,spring
21597,Stella no Mahou,Magic of Stella,ステラのまほう,TV,MANGA,12.0,FINISHED,False,2016-10-03,2016-12-19,24.0,,2016.0,fall
204747,One Punch Man 3 Part 2,One Punch Man Season 3 Part 2,ワンパンマン 第3期第2クール,TV,MANGA,,NOT_YET_RELEASED,False,2027-01-01,,,,,
111131,CANNON BUSTERS,Cannon Busters,CANNON BUSTERS,ONA,OTHER,12.0,FINISHED,False,2019-08-15,2019-08-15,24.0,,2019.0,summer
21511,Koukaku no Pandora,Pandora in the Crimson Shell Ghost Urn,紅殻のパンドラ,TV,MANGA,12.0,FINISHED,False,2016-01-08,2016-03-25,24.0,,2016.0,winter
9488,Cencoroll 2,,センコロール2,MOVIE,ORIGINAL,1.0,FINISHED,False,2019-06-29,2019-06-29,48.0,,2019.0,spring
198709,Tefuda ga Oome no Victoria,Victoria of Many Faces,手札が多めのビクトリア,TV,LIGHT_NOVEL,9.0,RELEASING,True,2026-07-08,,24.0,,2026.0,summer
99720,Märchen Mädchen,Maerchen Maedchen,メルヘン・メドヘン,TV,LIGHT_NOVEL,12.0,FINISHED,False,2018-01-11,2019-04-25,24.0,,2018.0,winter
21053,Amagi Brilliant Park: Wakuwaku Mini Theater Rakugaki Backstage,,甘城ブリリアントパーク「わくわくミニシアター らくがきバックステージ」,SPECIAL,LIGHT_NOVEL,7.0,FINISHED,False,2014-12-26,2015-06-26,4.0,,2015.0,winter
185753,MF Ghost 3rd Season,MF GHOST Season 3,MFゴースト 3rd Season,ONA,MANGA,13.0,FINISHED,False,2026-01-01,2026-03-26,24.0,,2026.0,winter
100181,Digimon Adventure tri. 6: Bokura no Mirai,Digimon Adventure tri. Chapter 6: Our Future,デジモンアドベンチャー tri. 第6章「ぼくらの未来」,MOVIE,ORIGINAL,1.0,FINISHED,False,2018-05-05,2018-05-05,98.0,,2018.0,spring
9117,Amagami SS OVA,,アマガミSS,OVA,,6.0,FINISHED,False,2011-06-11,2011-08-05,5.0,,2011.0,summer
21683,Kimi no Koe wo Todoketai,I Want to Deliver Your Voice,きみの声をとどけたい,MOVIE,ORIGINAL,1.0,FINISHED,False,2017-08-25,2017-08-25,94.0,,2017.0,summer
466,ONE PIECE: Taose! Kaizoku Ganzack,One Piece: Defeat the Pirate Ganzack!,ONE PIECE 倒せ!海賊ギャンザック,OVA,MANGA,1.0,FINISHED,False,1998-07-26,1998-07-26,28.0,,1998.0,summer
101360,Akane Sasu Shoujo,The Girl in Twilight,あかねさす少女,TV,ORIGINAL,12.0,FINISHED,False,2018-10-01,2018-12-17,24.0,,2018.0,fall
9130,Saint Seiya: THE LOST CANVAS - Meiou Shinwa 2,Saint Seiya: The Lost Canvas 2,聖闘士星矢 THE LOST CANVAS 冥王神話 2,OVA,MANGA,13.0,FINISHED,False,2011-02-23,2011-07-20,24.0,,2011.0,winter
152184,Yeosingangnim,True Beauty,여신강림,ONA,MANGA,13.0,FINISHED,False,2024-08-08,2024-10-30,19.0,,,
18523,Senyuu. 2,,戦勇. 2,TV_SHORT,MANGA,13.0,FINISHED,False,2013-07-03,2013-09-25,6.0,,2013.0,summer
114555,Wan Sheng Jie,All Saints Street,万圣街,ONA,MANGA,12.0,FINISHED,False,2020-04-01,2020-05-27,5.0,,,
20761,Mangaka-san to Assistant-san to THE ANIMATION: Mini OVAs,The Comic Artist and Assistants Specials,マンガ家さんとアシスタントさんと THE ANIMATION ミニOVAs,SPECIAL,MANGA,6.0,FINISHED,False,2014-06-25,2014-11-26,8.0,,2014.0,summer
103735,Grimms Notes The Animation,Grimm's Notes The Animation,グリムノーツ The Animation,TV,VIDEO_GAME,12.0,FINISHED,False,2019-01-11,2019-03-29,24.0,,2019.0,winter
238,Rekka no Honoo,Flame of Recca,烈火の炎,TV,MANGA,42.0,FINISHED,False,1997-07-19,1998-07-10,23.0,,1997.0,summer
13587,Persona 4 the Animation: No One is Alone,,ペルソナ4アニメーション,SPECIAL,VIDEO_GAME,1.0,FINISHED,False,2012-08-22,2012-08-22,30.0,,2012.0,summer
2563,ARIA The OVA: ARIETTA,ARIA The OVA ~ARIETTA~,ARIA The OVA ~ARIETTA~,OVA,MANGA,1.0,FINISHED,False,2007-09-21,2007-09-21,30.0,,2007.0,fall
110130,Tamayomi,TAMAYOMI: The Baseball Girls,球詠,TV,MANGA,12.0,FINISHED,False,2020-04-01,2020-06-17,24.0,,2020.0,spring
1372,Taiho Shichauzo (TV),You're Under Arrest! (TV),逮捕しちゃうぞ (TV),TV,MANGA,47.0,FINISHED,False,1996-10-05,1997-09-27,24.0,,1996.0,fall
100305,Tsuki ga Kirei Special,,月がきれい,SPECIAL,ORIGINAL,1.0,FINISHED,False,2017-09-27,2017-09-27,15.0,,2017.0,summer
187387,Onmyo Kaiten Re:verse,Onmyo Kaiten Re:Birth Verse,陰陽廻天 Re:バース,TV,ORIGINAL,12.0,FINISHED,False,2025-07-03,2025-09-18,23.0,,2025.0,summer
10779,Eroge!: H mo Game mo Kaihatsu Zanmai,Eroge! Sex and Gamedev,えろげー! ～Hもゲームも開発三昧～,OVA,VISUAL_NOVEL,6.0,FINISHED,False,2011-08-26,2016-03-25,30.0,Adult,2011.0,summer
109586,Mushikago no Cagaster,Cagaster of an Insect Cage,虫籠のカガステル,ONA,MANGA,12.0,FINISHED,False,2020-02-06,2020-02-06,28.0,,2020.0,winter
10659,NARUTO: Soyokazeden - Naruto to Mashin to Mitsu no Onegai Dattebayo!!,"Naruto, the Genie, and the Three Wishes, Believe It!",劇場版 NARUTO -ナルト- そよかぜ伝 ナルトと魔神と3つのお願いだってばよ!!,SPECIAL,ORIGINAL,1.0,FINISHED,False,2010-07-31,2010-07-31,15.0,,2010.0,summer
4037,Cowboy Bebop: Yoseatsume Blues,,カウボーイビバップ よせあつめブルース,SPECIAL,ORIGINAL,1.0,FINISHED,False,1998-06-26,1998-06-26,27.0,,1998.0,summer
2795,Dragonaut: The Resonance,Dragonaut -THE RESONANCE-,ドラゴノーツ-ザ・レソナンス-,TV,ORIGINAL,25.0,FINISHED,False,2007-10-04,2008-03-27,25.0,,2007.0,fall
102949,Fukigen na Mononokean Tsuzuki,The Morose Mononokean Ⅱ,不機嫌なモノノケ庵 續,TV,MANGA,13.0,FINISHED,False,2019-01-05,2019-03-30,24.0,,2019.0,winter
163137,Oooku,Ōoku: The Inner Chambers,大奥,ONA,MANGA,10.0,FINISHED,False,2023-06-29,2023-06-29,28.0,,2023.0,spring
1138,Medarot,Medabots,メダロット,TV,VIDEO_GAME,52.0,FINISHED,False,1999-07-02,2000-06-30,23.0,,1999.0,summer
101044,Last Period: Owarinaki Rasen no Monogatari,Last Period: the journey to the end of the despair,ラストピリオド －終わりなき螺旋の物語－,TV,VIDEO_GAME,12.0,FINISHED,False,2018-04-12,2018-06-28,24.0,,2018.0,spring
87504,Saredo Tsumibito wa Ryuu to Odoru,Dances with the Dragons,されど罪人は竜と踊る,TV,LIGHT_NOVEL,12.0,FINISHED,False,2018-04-06,2018-06-22,24.0,,2018.0,spring
20633,Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,Engaged to the Unidentified: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,未確認で進行形 「見て。あれが私たちの泊まっている旅館よ。」,OVA,MANGA,1.0,FINISHED,False,2014-03-19,2014-03-19,12.0,,2014.0,winter
190,Love Hina Again,Love Hina Again,ラブ ひな Again,OVA,MANGA,3.0,FINISHED,False,2002-01-26,2002-03-27,30.0,,2002.0,winter
107138,Watashi ni Tenshi ga Maiorita! OVA,WATATEN!: an Angel Flew Down to Me: You Never Let Us Down / Always Growing Closer / Let's Change You Into This! / I'm Your Big Sister,私に天使が舞い降りた！OVA,OVA,MANGA,1.0,FINISHED,False,2019-05-24,2019-05-24,24.0,,2019.0,spring
1568,Sumomomo Momomo: Chijou Saikyou no Yome,,すもももももも〜地上最強のヨメ〜,TV,MANGA,22.0,FINISHED,False,2006-10-06,2007-03-16,24.0,,2006.0,fall
908,Hagane no Renkinjutsushi: PREMIUM COLLECTION,Fullmetal Alchemist: Premium OVA Collection,鋼の錬金術師 PREMIUM COLLECTION,OVA,ORIGINAL,3.0,FINISHED,False,2006-03-29,2006-03-29,8.0,,2006.0,spring
145740,Grisaia: Phantom Trigger,Grisaia: Phantom Trigger,グリザイア：ファントムトリガー,TV,VISUAL_NOVEL,13.0,FINISHED,False,2025-01-02,2025-03-27,25.0,,2025.0,winter
175199,Given: Umi e,given The Movie: To the Sea,ギヴン 海へ,MOVIE,MANGA,1.0,FINISHED,False,2024-09-20,2024-09-20,80.0,,2024.0,summer
2951,Gintama: Jump Festa 2005 Special,,銀魂ジャンプフェスタアニメツアー’０５,SPECIAL,MANGA,1.0,FINISHED,False,2005-09-24,2005-09-24,32.0,,2005.0,fall
1498,BLACK BLOOD BROTHERS,Black Blood Brothers,BLACK BLOOD BROTHERS,TV,LIGHT_NOVEL,12.0,FINISHED,False,2006-09-08,2006-11-24,25.0,,2006.0,fall
178495,Tasokare Hotel,TASOKARE HOTEL,誰ソ彼ホテル,ONA,VIDEO_GAME,12.0,FINISHED,False,2025-01-03,2025-03-21,24.0,,2025.0,winter
20611,Futsuu no Joshikousei ga [Locodol] Yatte Mita.,Locodol,普通の女子校生が【ろこどる】やってみた。,TV,MANGA,12.0,FINISHED,False,2014-07-04,2014-09-19,24.0,,2014.0,summer
10076,Kämpfer für die Liebe,Kämpfer für die Liebe,けんぷファー für die Liebe,SPECIAL,LIGHT_NOVEL,2.0,FINISHED,False,2011-03-06,2011-03-06,24.0,,2011.0,spring
21007,Ookami Shoujo to Kuro Ouji: Gishinanki – Happening kiss,,オオカミ少女と黒王子「疑心暗鬼 -Happening kiss-」,OVA,MANGA,1.0,FINISHED,False,2015-04-24,2015-04-24,23.0,,2015.0,spring
593,Mugen no Ryvius,Infinite Ryvius,無限のリヴァイアス,TV,ORIGINAL,26.0,FINISHED,False,1999-10-06,2000-03-29,23.0,,1999.0,fall
106154,Koukaku Kidoutai: SAC_2045,Ghost in the Shell: SAC_2045,攻殻機動隊 SAC_2045,ONA,MANGA,12.0,FINISHED,False,2020-04-23,2020-04-23,24.0,,2020.0,spring
20033,Miss Monochrome - The Animation,Miss Monochrome - The Animation,ミス・モノクローム -The Animation-,TV_SHORT,ORIGINAL,13.0,FINISHED,False,2013-10-02,2013-12-25,4.0,,2013.0,fall
2252,Devilman,Devilman,デビルマン,TV,MANGA,39.0,FINISHED,False,1972-07-08,1973-04-07,25.0,,1972.0,summer
21094,THE IDOLM@STER Cinderella Girls 2nd SEASON,THE IDOLM@STER CINDERELLA GIRLS,アイドルマスターシンデレラガールズ 2nd SEASON,TV,VIDEO_GAME,12.0,FINISHED,False,2015-07-18,2015-10-16,24.0,,2015.0,summer
20772,Ninja Slayer from Animation,Ninja Slayer from Animation,ニンジャスレイヤー フロムアニメイシヨン,ONA,LIGHT_NOVEL,26.0,FINISHED,False,2015-04-16,2015-10-08,15.0,,2015.0,spring
107506,Tsurune: Kazemai Koukou Kyuudou-bu - Yabai,Tsurune: For Better or Worse,ツルネ ―風舞高校弓道部― 第十四話「矢場い」,OVA,LIGHT_NOVEL,1.0,FINISHED,False,2019-03-03,2019-03-03,24.0,,2019.0,winter
21788,Hirune Hime: Shiranai Watashi no Monogatari,Napping Princess,ひるね姫　～知らないワタシの物語～,MOVIE,ORIGINAL,1.0,FINISHED,False,2017-03-18,2017-03-18,111.0,,2017.0,spring
19367,Galilei Donna,Galilei Donna,ガリレイドンナ,TV,ORIGINAL,11.0,FINISHED,False,2013-10-11,2013-12-20,24.0,,2013.0,fall
7082,Shugo Chara! Party!,,しゅごキャラ！パーティー！,TV,MANGA,25.0,FINISHED,False,2009-10-03,2010-03-27,25.0,,2009.0,fall
21800,Tanaka-kun wa Kyou mo Kedaruge,Tanaka-kun wa Kyou mo Kedaruge,田中くんは今日もけだるげ,ONA,MANGA,35.0,FINISHED,False,2016-04-07,2016-07-01,1.0,,2016.0,spring
15863,Ginga Kikoutai Majestic Prince,Majestic Prince,銀河機攻隊 マジェスティックプリンス,TV,ORIGINAL,24.0,FINISHED,False,2013-04-04,2013-09-19,25.0,,2013.0,spring
179678,Jigoku Sensei Nube (2025),Hell Teacher: Jigoku Sensei Nube (2025),地獄先生ぬ～べ～ (2025),TV,MANGA,13.0,FINISHED,False,2025-07-02,2025-09-24,23.0,,2025.0,summer
109,Bakuretsu Tenshi,Burst Angel,爆裂天使,TV,ORIGINAL,24.0,FINISHED,False,2004-05-06,2004-09-14,23.0,,2004.0,spring
10740,Pocket Monsters Best Wishes!: Victini to Shiroki Eiyuu Reshiram,Pokémon the Movie: Black—Victini and Reshiram,ポケットモンスター ベストウイッシュ「ビクティニと白き英雄 レシラム」,MOVIE,VIDEO_GAME,1.0,FINISHED,False,2011-07-16,2011-07-16,96.0,,2011.0,summer
13093,Nazo no Kanojo X: Nazo no Natsu Matsuri,Mysterious Girlfriend X: Nazo no Natsu Matsuri,謎の彼女X 謎の夏祭り,OVA,,1.0,FINISHED,False,2012-08-23,2012-08-23,26.0,,2012.0,summer
2225,Alps no Shoujo Heidi,"Heidi, Girl of the Alps",アルプスの少女ハイジ,TV,OTHER,52.0,FINISHED,False,1974-01-06,1974-12-29,25.0,,1974.0,winter
1047,On Your Mark: CHAGE & ASKA,On Your Mark,On Your Mark CHAGE & ASKA,MUSIC,ORIGINAL,1.0,FINISHED,False,1995-07-15,1995-07-15,6.0,,,
21209,Shinmai Maou no Testament: Loli Ero Succubus Maria no Characommentary Tsuki Hizou Eizou,The Testament of Sister New Devil Loli Ero Succubus Maria no Characommentary Tsuki Hizou Eizou,新妹魔王の契約者〈テスタメント〉ロリエロサキュバス万理亜のキャラコメンタリー付き秘蔵映像,SPECIAL,LIGHT_NOVEL,6.0,FINISHED,False,2015-03-27,2015-08-28,3.0,,2015.0,spring
156395,Busu ni Hanataba wo.,April Showers Bring May Flowers,ブスに花束を。,TV,MANGA,13.0,FINISHED,False,2025-07-04,2025-09-26,25.0,,2025.0,summer
5597,Natsu no Arashi!,Natsu no Arashi!,夏のあらし!,TV,MANGA,13.0,FINISHED,False,2009-04-06,2009-06-29,23.0,,2009.0,spring
195201,Kimetsu no Yaiba: Mugenjou-hen Movie 3,,劇場版「鬼滅の刃」無限城編 第終章,MOVIE,MANGA,1.0,NOT_YET_RELEASED,False,,,,,,
124115,Girls und Panzer: Saishuushou 3,Girls und Panzer das Finale - Part 3,ガールズ＆パンツァー 最終章 第3話,MOVIE,ORIGINAL,1.0,FINISHED,False,2021-03-26,2021-03-26,48.0,,2021.0,spring
3841,Chi's Sweet Home,,チーズスイートホーム,TV_SHORT,MANGA,104.0,FINISHED,False,2008-03-31,2008-09-25,3.0,,2008.0,spring
1913,Shounan Junai Gumi!,,湘南純愛組!,OVA,MANGA,5.0,FINISHED,False,1994-01-21,1997-01-24,50.0,,1994.0,winter
3466,Kino no Tabi: the Beautiful World - Tou no Kuni: Free Lance,,キノの旅 the Beautiful World 塔の国 -Free Lance-,OVA,LIGHT_NOVEL,1.0,FINISHED,False,2005-10-19,2005-10-19,14.0,,2005.0,fall
785,Otaku no Video,Otaku no Video,おたくのビデオ,OVA,OTHER,2.0,FINISHED,False,1991-09-27,1991-12-20,48.0,,1991.0,fall
176370,"Hime-sama, ""Goumon"" no Jikan desu 2nd Season","'Tis Time for ""Torture,"" Princess Season 2",姫様“拷問”の時間です 第2期,TV,MANGA,12.0,FINISHED,False,2026-01-12,2026-03-30,24.0,,2026.0,winter
9624,30-sai no Hoken Taiiku,A Thirty-Year Old's Health and Physical Education,30歳の保健体育,TV_SHORT,OTHER,12.0,FINISHED,False,2011-04-07,2011-06-23,12.0,,2011.0,spring
3226,Major S4,,メジャー（第4シリーズ),TV,MANGA,26.0,FINISHED,False,2008-01-05,2008-06-28,24.0,,2008.0,winter
1915,Mahou Shoujo Lyrical Nanoha StrikerS,Magical Girl Lyrical Nanoha StrikerS,魔法少女リリカルなのはStrikerS,TV,ORIGINAL,26.0,FINISHED,False,2007-04-02,2007-09-24,25.0,,2007.0,spring
102822,Senran Kagura SHINOVI MASTER: Tokyo Youma-hen,SENRAN KAGURA SHINOVI MASTER,閃乱カグラ SHINOVI MASTER -東京妖魔篇-,TV,VIDEO_GAME,12.0,FINISHED,False,2018-10-13,2018-12-29,24.0,,2018.0,fall
5074,Tetsuwan Birdy DECODE:02,Birdy the Mighty: Decode 02,鉄腕バーディー DECODE:02,TV,MANGA,12.0,FINISHED,False,2009-01-10,2009-03-28,23.0,,2009.0,winter
535,Slayers NEXT,The Slayers Next,スレイヤーズ NEXT,TV,LIGHT_NOVEL,26.0,FINISHED,False,1996-04-05,1996-09-27,24.0,,1996.0,spring
4918,xxxHOLiC Shunmuki,,×××HOLiC 春夢記,OVA,MANGA,2.0,FINISHED,False,2009-02-17,2009-06-23,26.0,,2009.0,winter
104253,Kouya no Kotobuki Hikoutai,The Magnificent KOTOBUKI,荒野のコトブキ飛行隊,TV,ORIGINAL,12.0,FINISHED,False,2019-01-13,2019-03-31,24.0,,2019.0,winter
1527,Senritsu no Mirage Pokémon,Pokémon: The Mastermind of Mirage Pokémon,戦慄のミラージュポケモン,SPECIAL,VIDEO_GAME,1.0,FINISHED,False,2006-04-29,2006-04-29,42.0,,2006.0,spring
20775,Akame ga Kill! Gekijou,AkaKill! Theater,アカ斬る!劇場,ONA,MANGA,24.0,FINISHED,False,2014-07-08,2014-12-14,1.0,,2014.0,summer
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,Legend of the Galactic Heroes: Overture to a New War,銀河英雄伝説外伝　新たなる戦いの序曲[オーヴァチュア],MOVIE,OTHER,1.0,FINISHED,False,1993-12-18,1993-12-18,90.0,,1993.0,fall
1367,Meitantei Conan: Ginyoku no Magician,Detective Conan: Magician of the Silver Sky,名探偵コナン 銀翼の奇術師[マジシャン],MOVIE,ORIGINAL,1.0,FINISHED,False,2004-04-17,2004-04-17,108.0,,2004.0,spring
21140,Taifuu no Noruda,Typhoon Noruda,台風のノルダ,MOVIE,ORIGINAL,1.0,FINISHED,False,2015-06-05,2015-06-05,27.0,,2015.0,spring
98496,Free!: Timeless Medley - Yakusoku,Free! -Timeless Medley- The Promise,劇場版 Free!-Timeless Medley- 約束,MOVIE,ORIGINAL,1.0,FINISHED,False,2017-07-01,2017-07-01,98.0,,2017.0,summer
109171,Saezuru Tori wa Habatakanai: The clouds gather,Twittering Birds Never Fly: The Clouds Gather,囀る鳥は羽ばたかない The clouds gather,MOVIE,MANGA,1.0,FINISHED,False,2020-02-15,2020-02-15,85.0,Adult,2020.0,winter
18411,Gingitsune,Gingitsune: Messenger Fox of the Gods,ぎんぎつね,TV,MANGA,12.0,FINISHED,False,2013-10-06,2013-12-23,24.0,,2013.0,fall
5460,Meitantei Conan: Shikkoku no Chaser,Detective Conan: The Raven Chaser,名探偵コナン漆黒の追跡者(チェイサー),MOVIE,ORIGINAL,1.0,FINISHED,False,2009-04-18,2009-04-18,111.0,,2009.0,spring
161923,VINLAND SAGA SEASON 2: Drowning in the Shadow,,ヴィンランド・サガ SEASON2 Drowning in the Shadow,ONA,MANGA,1.0,FINISHED,False,2023-02-14,2023-02-14,3.0,,2023.0,winter
177159,Momentary Lily,Momentary Lily,もめんたりー・リリィ,TV,ORIGINAL,13.0,FINISHED,False,2025-01-02,2025-03-27,24.0,,2025.0,winter
177501,Awajima Hyakkei,A Hundred Scenes of AWAJIMA,淡島百景,TV,MANGA,12.0,FINISHED,False,2026-04-10,2026-06-25,24.0,,2026.0,spring
9063,Toaru Kagaku no Railgun: Entenka no Satsuei Model mo Raku ja Arimasen wa ne.,,とある科学の超電磁砲 炎天下の撮影モデルも楽じゃありませんわね.,OVA,MANGA,1.0,FINISHED,False,2010-07-24,2010-07-24,4.0,,2010.0,summer
5734,Tayutama: Kiss on my Deity,,タユタマ -Kiss on my Deity-,TV,VISUAL_NOVEL,12.0,FINISHED,False,2009-04-06,2009-06-22,23.0,,2009.0,spring
20945,Fate/kaleid liner Prisma☆Illya 2wei! Short Anime,,Fate/kaleid liner プリズマ☆イリヤ ツヴァイ! ショートアニメ,SPECIAL,,5.0,FINISHED,False,2014-09-26,2015-01-30,6.0,,2014.0,fall
6023,Nogizaka Haruka no Himitsu: Purezza,Haruka Nogizaka's Secret: Purezza,乃木坂春香の秘密ぴゃあれっつぁ,TV,LIGHT_NOVEL,12.0,FINISHED,False,2009-10-06,2009-12-22,24.0,,2009.0,fall
97921,DIVE!!,Dive!!,DIVE!!,TV,LIGHT_NOVEL,12.0,FINISHED,False,2017-07-07,2017-09-22,23.0,,2017.0,summer
334,Marmalade Boy,Marmalade Boy,ママレード・ボーイ,TV,MANGA,76.0,FINISHED,False,1994-03-13,1995-09-03,24.0,,1994.0,spring
113570,"Shachou, Battle no Jikan desu!","Shachibato! President, It's Time for Battle!",社長、バトルの時間です！,TV,VIDEO_GAME,12.0,FINISHED,False,2020-04-05,2020-06-28,24.0,,2020.0,spring
115800,Quanzhi Fashi 4,,全职法师 第4季,ONA,OTHER,12.0,FINISHED,False,2020-05-27,2020-06-24,18.0,,,
20842,New Initial D Movie: Legend 1 - Kakusei,Initial D Legend 1: Awakening,新劇場版 頭文字[イニシャル]D Legend1-覚醒-,MOVIE,MANGA,1.0,FINISHED,False,2014-08-24,2014-08-24,62.0,,2014.0,summer
106495,Nisekoimonogatari,Nisekoimonogatari,ニセコイモノガタリ,ONA,OTHER,1.0,FINISHED,False,2015-04-01,2015-04-01,1.0,,2015.0,spring
6864,xxxHOLiC Rou,,×××HOLiC・籠,OVA,MANGA,2.0,FINISHED,False,2010-04-23,2011-03-09,35.0,,2010.0,spring
9539,Cardfight!! Vanguard,Cardfight Vanguard,カードファイト!! ヴァンガード,TV,ORIGINAL,65.0,FINISHED,False,2011-01-08,2012-03-31,24.0,,2011.0,winter
175124,Nyaight of the Living Cat,Nyaight of the Living Cat,ニャイト・オブ・ザ・リビングキャット,ONA,MANGA,12.0,FINISHED,False,2025-07-06,2025-09-21,25.0,,2025.0,summer
163205,Mononogatari 2nd Season,Malevolent Spirits: Mononogatari Cour 2,もののがたり 第二章,TV,MANGA,12.0,FINISHED,False,2023-07-04,2023-09-19,24.0,,2023.0,summer
104530,Osake wa Fuufu ni Natte kara Episode 14,Love is Like a Cocktail Episode 14,お酒は夫婦になってから 第14話,ONA,MANGA,1.0,FINISHED,False,2018-10-06,2018-10-06,3.0,,2018.0,fall
